order_details_id,order_id,order_date,order_time,item_id
5388,2381,2023-02-09,0 days 16:49:40,102.0
5389,2381,2023-02-09,0 days 16:49:40,102.0
5390,2381,2023-02-09,0 days 16:49:40,113.0
5391,2381,2023-02-09,0 days 16:49:40,120.0
5392,2382,2023-02-09,0 days 17:09:34,101.0
5393,2382,2023-02-09,0 days 17:09:34,107.0
5394,2382,2023-02-09,0 days 17:09:34,122.0
5395,2382,2023-02-09,0 days 17:09:34,114.0
5396,2383,2023-02-09,0 days 17:12:03,109.0
5397,2383,2023-02-09,0 days 17:12:03,105.0
5398,2384,2023-02-09,0 days 17:17:07,121.0
5399,2385,2023-02-09,0 days 17:23:46,119.0
5400,2386,2023-02-09,0 days 17:36:17,109.0
5401,2386,2023-02-09,0 days 17:36:17,129.0
5402,2387,2023-02-09,0 days 17:38:39,101.0
5403,2387,2023-02-09,0 days 17:38:39,104.0
5404,2387,2023-02-09,0 days 17:38:39,124.0
5405,2387,2023-02-09,0 days 17:38:39,132.0
5406,2388,2023-02-09,0 days 17:46:35,108.0
5407,2389,2023-02-09,0 days 17:57:51,120.0
5408,2390,2023-02-09,0 days 18:02:29,129.0
5409,2390,2023-02-09,0 days 18:02:29,105.0
5410,2391,2023-02-09,0 days 18:05:26,119.0
5411,2392,2023-02-09,0 days 18:05:44,103.0
5412,2392,2023-02-09,0 days 18:05:44,104.0
5413,2393,2023-02-09,0 days 18:06:54,126.0
5414,2393,2023-02-09,0 days 18:06:54,113.0
5415,2393,2023-02-09,0 days 18:06:54,132.0
5416,2394,2023-02-09,0 days 18:14:43,101.0
5417,2394,2023-02-09,0 days 18:14:43,127.0
5418,2394,2023-02-09,0 days 18:14:43,123.0
5419,2395,2023-02-09,0 days 18:33:38,102.0
5420,2395,2023-02-09,0 days 18:33:38,128.0
5421,2396,2023-02-09,0 days 18:34:07,122.0
5422,2396,2023-02-09,0 days 18:34:07,130.0
5423,2396,2023-02-09,0 days 18:34:07,114.0
5424,2397,2023-02-09,0 days 18:35:19,102.0
5425,2397,2023-02-09,0 days 18:35:19,111.0
5426,2398,2023-02-09,0 days 18:53:44,125.0
5427,2398,2023-02-09,0 days 18:53:44,112.0
5428,2398,2023-02-09,0 days 18:53:44,114.0
5429,2399,2023-02-09,0 days 19:00:56,125.0
5430,2399,2023-02-09,0 days 19:00:56,109.0
5431,2399,2023-02-09,0 days 19:00:56,127.0
5432,2399,2023-02-09,0 days 19:00:56,129.0
5433,2400,2023-02-09,0 days 19:30:28,126.0
5434,2401,2023-02-09,0 days 19:33:50,102.0
5435,2401,2023-02-09,0 days 19:33:50,120.0
5436,2401,2023-02-09,0 days 19:33:50,131.0
5437,2401,2023-02-09,0 days 19:33:50,132.0
5438,2402,2023-02-09,0 days 19:38:23,110.0
5439,2403,2023-02-09,0 days 19:54:24,109.0
5440,2403,2023-02-09,0 days 19:54:24,121.0
5441,2403,2023-02-09,0 days 19:54:24,131.0
5442,2404,2023-02-09,0 days 20:09:44,109.0
5443,2404,2023-02-09,0 days 20:09:44,119.0
5444,2404,2023-02-09,0 days 20:09:44,130.0
5445,2405,2023-02-09,0 days 20:38:13,118.0
5446,2406,2023-02-09,0 days 21:08:21,107.0
5447,2406,2023-02-09,0 days 21:08:21,113.0
5448,2407,2023-02-09,0 days 21:51:59,128.0
5449,2408,2023-02-09,0 days 22:01:04,124.0
5450,2408,2023-02-09,0 days 22:01:04,125.0
5451,2409,2023-02-10,0 days 11:28:16,101.0
5452,2409,2023-02-10,0 days 11:28:16,113.0
5453,2409,2023-02-10,0 days 11:28:16,121.0
5454,2409,2023-02-10,0 days 11:28:16,114.0
5455,2410,2023-02-10,0 days 11:43:09,111.0
5456,2410,2023-02-10,0 days 11:43:09,121.0
5457,2410,2023-02-10,0 days 11:43:09,105.0
5458,2411,2023-02-10,0 days 11:53:29,116.0
5459,2412,2023-02-10,0 days 12:09:03,127.0
5460,2413,2023-02-10,0 days 12:10:19,101.0
5461,2414,2023-02-10,0 days 12:10:37,105.0
5462,2415,2023-02-10,0 days 12:34:39,120.0
5463,2415,2023-02-10,0 days 12:34:39,122.0
5464,2416,2023-02-10,0 days 12:37:42,117.0
5465,2416,2023-02-10,0 days 12:37:42,122.0
5466,2417,2023-02-10,0 days 12:38:36,124.0
5467,2417,2023-02-10,0 days 12:38:36,125.0
5468,2417,2023-02-10,0 days 12:38:36,111.0
5469,2417,2023-02-10,0 days 12:38:36,119.0
5470,2418,2023-02-10,0 days 12:40:03,121.0
5471,2419,2023-02-10,0 days 12:41:17,120.0
5472,2420,2023-02-10,0 days 12:43:17,131.0
5473,2421,2023-02-10,0 days 12:48:04,106.0
5474,2422,2023-02-10,0 days 12:58:32,102.0
5475,2422,2023-02-10,0 days 12:58:32,124.0
5476,2422,2023-02-10,0 days 12:58:32,113.0
5477,2422,2023-02-10,0 days 12:58:32,122.0
5478,2423,2023-02-10,0 days 13:04:06,109.0
5479,2423,2023-02-10,0 days 13:04:06,111.0
5480,2423,2023-02-10,0 days 13:04:06,119.0
5481,2424,2023-02-10,0 days 13:04:23,115.0
5482,2424,2023-02-10,0 days 13:04:23,111.0
5483,2425,2023-02-10,0 days 13:17:12,122.0
5484,2426,2023-02-10,0 days 13:37:25,108.0
5485,2426,2023-02-10,0 days 13:37:25,126.0
5486,2426,2023-02-10,0 days 13:37:25,110.0
5487,2427,2023-02-10,0 days 13:42:50,106.0
5488,2428,2023-02-10,0 days 13:45:23,120.0
5489,2429,2023-02-10,0 days 13:49:59,131.0
5490,2430,2023-02-10,0 days 13:54:52,129.0
5491,2430,2023-02-10,0 days 13:54:52,111.0
5492,2430,2023-02-10,0 days 13:54:52,105.0
5493,2431,2023-02-10,0 days 14:06:28,102.0
5494,2431,2023-02-10,0 days 14:06:28,125.0
5495,2431,2023-02-10,0 days 14:06:28,117.0
5496,2431,2023-02-10,0 days 14:06:28,127.0
5497,2431,2023-02-10,0 days 14:06:28,111.0
5498,2431,2023-02-10,0 days 14:06:28,120.0
5499,2431,2023-02-10,0 days 14:06:28,120.0
5500,2431,2023-02-10,0 days 14:06:28,122.0
5501,2432,2023-02-10,0 days 14:11:49,124.0
5502,2432,2023-02-10,0 days 14:11:49,110.0
5503,2432,2023-02-10,0 days 14:11:49,120.0
5504,2432,2023-02-10,0 days 14:11:49,
5505,2433,2023-02-10,0 days 14:23:45,102.0
5506,2433,2023-02-10,0 days 14:23:45,127.0
5507,2433,2023-02-10,0 days 14:23:45,123.0
5508,2434,2023-02-10,0 days 14:25:40,119.0
5509,2435,2023-02-10,0 days 14:28:48,129.0
5510,2436,2023-02-10,0 days 14:58:42,118.0
5511,2436,2023-02-10,0 days 14:58:42,105.0
5512,2437,2023-02-10,0 days 15:01:08,126.0
5513,2437,2023-02-10,0 days 15:01:08,120.0
5514,2438,2023-02-10,0 days 15:31:30,120.0
5515,2439,2023-02-10,0 days 16:43:26,111.0
5516,2439,2023-02-10,0 days 16:43:26,121.0
5517,2440,2023-02-10,0 days 16:43:55,108.0
5518,2440,2023-02-10,0 days 16:43:55,127.0
5519,2440,2023-02-10,0 days 16:43:55,113.0
5520,2441,2023-02-10,0 days 16:49:23,122.0
5521,2442,2023-02-10,0 days 16:49:38,101.0
5522,2442,2023-02-10,0 days 16:49:38,115.0
5523,2442,2023-02-10,0 days 16:49:38,112.0
5524,2443,2023-02-10,0 days 16:54:05,102.0
5525,2444,2023-02-10,0 days 17:02:57,125.0
5526,2444,2023-02-10,0 days 17:02:57,113.0
5527,2445,2023-02-10,0 days 17:10:46,107.0
5528,2445,2023-02-10,0 days 17:10:46,124.0
5529,2445,2023-02-10,0 days 17:10:46,129.0
5530,2446,2023-02-10,0 days 17:19:06,104.0
5531,2447,2023-02-10,0 days 17:20:30,125.0
5532,2447,2023-02-10,0 days 17:20:30,130.0
5533,2447,2023-02-10,0 days 17:20:30,123.0
5534,2447,2023-02-10,0 days 17:20:30,106.0
5535,2448,2023-02-10,0 days 17:26:11,112.0
5536,2449,2023-02-10,0 days 17:51:44,132.0
5537,2450,2023-02-10,0 days 17:55:50,110.0
5538,2450,2023-02-10,0 days 17:55:50,122.0
5539,2451,2023-02-10,0 days 17:58:53,113.0
5540,2451,2023-02-10,0 days 17:58:53,105.0
5541,2452,2023-02-10,0 days 18:09:01,108.0
5542,2452,2023-02-10,0 days 18:09:01,128.0
5543,2452,2023-02-10,0 days 18:09:01,132.0
5544,2453,2023-02-10,0 days 18:51:01,126.0
5545,2454,2023-02-10,0 days 19:00:37,117.0
5546,2454,2023-02-10,0 days 19:00:37,106.0
5547,2455,2023-02-10,0 days 19:07:28,129.0
5548,2455,2023-02-10,0 days 19:07:28,118.0
5549,2455,2023-02-10,0 days 19:07:28,131.0
5550,2455,2023-02-10,0 days 19:07:28,114.0
5551,2456,2023-02-10,0 days 19:19:00,126.0
5552,2456,2023-02-10,0 days 19:19:00,110.0
5553,2456,2023-02-10,0 days 19:19:00,112.0
5554,2456,2023-02-10,0 days 19:19:00,113.0
5555,2457,2023-02-10,0 days 20:01:34,111.0
5556,2458,2023-02-10,0 days 20:09:17,125.0
5557,2458,2023-02-10,0 days 20:09:17,113.0
5558,2458,2023-02-10,0 days 20:09:17,105.0
5559,2458,2023-02-10,0 days 20:09:17,132.0
5560,2459,2023-02-10,0 days 20:12:30,104.0
5561,2459,2023-02-10,0 days 20:12:30,121.0
5562,2460,2023-02-10,0 days 20:13:13,111.0
5563,2461,2023-02-10,0 days 20:14:23,108.0
5564,2462,2023-02-10,0 days 20:18:10,101.0
5565,2462,2023-02-10,0 days 20:18:10,101.0
5566,2463,2023-02-10,0 days 20:20:20,110.0
5567,2463,2023-02-10,0 days 20:20:20,120.0
5568,2464,2023-02-10,0 days 20:20:24,127.0
5569,2465,2023-02-10,0 days 20:33:37,115.0
5570,2465,2023-02-10,0 days 20:33:37,120.0
5571,2466,2023-02-10,0 days 21:11:59,117.0
5572,2467,2023-02-10,0 days 21:35:04,132.0
5573,2468,2023-02-11,0 days 11:44:12,130.0
5574,2469,2023-02-11,0 days 11:44:58,110.0
5575,2470,2023-02-11,0 days 11:46:05,125.0
5576,2470,2023-02-11,0 days 11:46:05,113.0
5577,2471,2023-02-11,0 days 11:48:07,107.0
5578,2471,2023-02-11,0 days 11:48:07,102.0
5579,2471,2023-02-11,0 days 11:48:07,102.0
5580,2471,2023-02-11,0 days 11:48:07,108.0
5581,2471,2023-02-11,0 days 11:48:07,125.0
5582,2471,2023-02-11,0 days 11:48:07,125.0
5583,2471,2023-02-11,0 days 11:48:07,109.0
5584,2471,2023-02-11,0 days 11:48:07,105.0
5585,2472,2023-02-11,0 days 11:53:20,108.0
5586,2473,2023-02-11,0 days 12:00:54,123.0
5587,2474,2023-02-11,0 days 12:02:54,103.0
5588,2475,2023-02-11,0 days 12:08:37,118.0
5589,2476,2023-02-11,0 days 12:11:27,125.0
5590,2476,2023-02-11,0 days 12:11:27,109.0
5591,2477,2023-02-11,0 days 12:20:06,103.0
5592,2477,2023-02-11,0 days 12:20:06,106.0
5593,2478,2023-02-11,0 days 12:27:39,113.0
5594,2478,2023-02-11,0 days 12:27:39,105.0
5595,2479,2023-02-11,0 days 12:35:27,101.0
5596,2479,2023-02-11,0 days 12:35:27,108.0
5597,2479,2023-02-11,0 days 12:35:27,108.0
5598,2479,2023-02-11,0 days 12:35:27,114.0
5599,2479,2023-02-11,0 days 12:35:27,132.0
5600,2480,2023-02-11,0 days 12:42:27,113.0
5601,2481,2023-02-11,0 days 12:54:36,108.0
5602,2481,2023-02-11,0 days 12:54:36,123.0
5603,2482,2023-02-11,0 days 12:55:29,119.0
5604,2483,2023-02-11,0 days 12:56:55,113.0
5605,2484,2023-02-11,0 days 13:14:20,129.0
5606,2485,2023-02-11,0 days 13:22:08,124.0
5607,2485,2023-02-11,0 days 13:22:08,117.0
5608,2485,2023-02-11,0 days 13:22:08,129.0
5609,2485,2023-02-11,0 days 13:22:08,113.0
5610,2486,2023-02-11,0 days 13:30:45,102.0
5611,2486,2023-02-11,0 days 13:30:45,103.0
5612,2486,2023-02-11,0 days 13:30:45,122.0
5613,2486,2023-02-11,0 days 13:30:45,131.0
5614,2487,2023-02-11,0 days 13:34:18,
5615,2488,2023-02-11,0 days 13:43:20,101.0
5616,2488,2023-02-11,0 days 13:43:20,117.0
5617,2488,2023-02-11,0 days 13:43:20,118.0
5618,2488,2023-02-11,0 days 13:43:20,106.0
5619,2489,2023-02-11,0 days 13:52:56,108.0
5620,2490,2023-02-11,0 days 13:58:36,104.0
5621,2491,2023-02-11,0 days 14:00:00,124.0
5622,2491,2023-02-11,0 days 14:00:00,109.0
5623,2491,2023-02-11,0 days 14:00:00,112.0
5624,2491,2023-02-11,0 days 14:00:00,121.0
5625,2491,2023-02-11,0 days 14:00:00,105.0
5626,2491,2023-02-11,0 days 14:00:00,106.0
5627,2492,2023-02-11,0 days 14:20:32,101.0
5628,2493,2023-02-11,0 days 14:40:54,107.0
5629,2493,2023-02-11,0 days 14:40:54,104.0
5630,2494,2023-02-11,0 days 14:41:21,102.0
5631,2495,2023-02-11,0 days 14:50:55,109.0
5632,2496,2023-02-11,0 days 15:02:30,125.0
5633,2496,2023-02-11,0 days 15:02:30,125.0
5634,2496,2023-02-11,0 days 15:02:30,127.0
5635,2497,2023-02-11,0 days 15:12:46,116.0
5636,2497,2023-02-11,0 days 15:12:46,125.0
5637,2497,2023-02-11,0 days 15:12:46,129.0
5638,2497,2023-02-11,0 days 15:12:46,113.0
5639,2498,2023-02-11,0 days 15:23:21,108.0
5640,2499,2023-02-11,0 days 16:34:30,122.0
5641,2500,2023-02-11,0 days 17:00:13,124.0
5642,2501,2023-02-11,0 days 17:00:41,105.0
5643,2502,2023-02-11,0 days 17:08:01,108.0
5644,2502,2023-02-11,0 days 17:08:01,124.0
5645,2502,2023-02-11,0 days 17:08:01,127.0
5646,2503,2023-02-11,0 days 17:08:24,120.0
5647,2503,2023-02-11,0 days 17:08:24,132.0
5648,2504,2023-02-11,0 days 17:12:25,113.0
5649,2504,2023-02-11,0 days 17:12:25,119.0
5650,2505,2023-02-11,0 days 17:22:02,117.0
5651,2505,2023-02-11,0 days 17:22:02,128.0
5652,2506,2023-02-11,0 days 17:44:46,104.0
5653,2506,2023-02-11,0 days 17:44:46,108.0
5654,2506,2023-02-11,0 days 17:44:46,125.0
5655,2506,2023-02-11,0 days 17:44:46,113.0
5656,2507,2023-02-11,0 days 17:47:02,104.0
5657,2507,2023-02-11,0 days 17:47:02,126.0
5658,2507,2023-02-11,0 days 17:47:02,109.0
5659,2507,2023-02-11,0 days 17:47:02,120.0
5660,2508,2023-02-11,0 days 17:47:30,126.0
5661,2508,2023-02-11,0 days 17:47:30,109.0
5662,2509,2023-02-11,0 days 17:49:56,117.0
5663,2510,2023-02-11,0 days 17:53:00,116.0
5664,2511,2023-02-11,0 days 18:00:12,109.0
5665,2511,2023-02-11,0 days 18:00:12,129.0
5666,2511,2023-02-11,0 days 18:00:12,113.0
5667,2512,2023-02-11,0 days 18:02:54,107.0
5668,2512,2023-02-11,0 days 18:02:54,109.0
5669,2512,2023-02-11,0 days 18:02:54,129.0
5670,2512,2023-02-11,0 days 18:02:54,120.0
5671,2513,2023-02-11,0 days 18:21:25,120.0
5672,2514,2023-02-11,0 days 18:25:46,109.0
5673,2514,2023-02-11,0 days 18:25:46,105.0
5674,2515,2023-02-11,0 days 18:46:12,103.0
5675,2515,2023-02-11,0 days 18:46:12,112.0
5676,2515,2023-02-11,0 days 18:46:12,120.0
5677,2515,2023-02-11,0 days 18:46:12,132.0
5678,2516,2023-02-11,0 days 18:50:33,102.0
5679,2516,2023-02-11,0 days 18:50:33,126.0
5680,2517,2023-02-11,0 days 18:56:35,130.0
5681,2518,2023-02-11,0 days 19:02:19,116.0
5682,2518,2023-02-11,0 days 19:02:19,118.0
5683,2518,2023-02-11,0 days 19:02:19,131.0
5684,2518,2023-02-11,0 days 19:02:19,123.0
5685,2519,2023-02-11,0 days 19:04:08,113.0
5686,2519,2023-02-11,0 days 19:04:08,122.0
5687,2520,2023-02-11,0 days 19:06:07,127.0
5688,2521,2023-02-11,0 days 19:11:58,113.0
5689,2521,2023-02-11,0 days 19:11:58,120.0
5690,2522,2023-02-11,0 days 19:25:46,125.0
5691,2522,2023-02-11,0 days 19:25:46,111.0
5692,2522,2023-02-11,0 days 19:25:46,121.0
5693,2522,2023-02-11,0 days 19:25:46,106.0
5694,2523,2023-02-11,0 days 19:30:16,125.0
5695,2523,2023-02-11,0 days 19:30:16,128.0
5696,2523,2023-02-11,0 days 19:30:16,106.0
5697,2523,2023-02-11,0 days 19:30:16,132.0
5698,2524,2023-02-11,0 days 19:31:47,124.0
5699,2524,2023-02-11,0 days 19:31:47,125.0
5700,2524,2023-02-11,0 days 19:31:47,112.0
5701,2524,2023-02-11,0 days 19:31:47,106.0
5702,2525,2023-02-11,0 days 19:32:54,126.0
5703,2526,2023-02-11,0 days 19:36:30,107.0
5704,2526,2023-02-11,0 days 19:36:30,125.0
5705,2527,2023-02-11,0 days 19:53:46,101.0
5706,2527,2023-02-11,0 days 19:53:46,127.0
5707,2527,2023-02-11,0 days 19:53:46,130.0
5708,2528,2023-02-11,0 days 19:54:40,102.0
5709,2528,2023-02-11,0 days 19:54:40,113.0
5710,2529,2023-02-11,0 days 20:06:11,125.0
5711,2529,2023-02-11,0 days 20:06:11,109.0
5712,2529,2023-02-11,0 days 20:06:11,113.0
5713,2529,2023-02-11,0 days 20:06:11,132.0
5714,2530,2023-02-11,0 days 20:11:26,112.0
5715,2530,2023-02-11,0 days 20:11:26,120.0
5716,2530,2023-02-11,0 days 20:11:26,114.0
5717,2531,2023-02-11,0 days 20:22:03,112.0
5718,2531,2023-02-11,0 days 20:22:03,120.0
5719,2532,2023-02-11,0 days 20:33:15,109.0
5720,2533,2023-02-11,0 days 21:34:53,101.0
5721,2534,2023-02-11,0 days 21:44:25,124.0
5722,2535,2023-02-11,0 days 21:45:46,117.0
5723,2535,2023-02-11,0 days 21:45:46,119.0
5724,2536,2023-02-11,0 days 21:52:14,125.0
5725,2537,2023-02-12,0 days 11:17:06,102.0
5726,2538,2023-02-12,0 days 11:37:34,124.0
5727,2538,2023-02-12,0 days 11:37:34,110.0
5728,2538,2023-02-12,0 days 11:37:34,119.0
5729,2539,2023-02-12,0 days 11:38:35,127.0
5730,2539,2023-02-12,0 days 11:38:35,105.0
5731,2540,2023-02-12,0 days 11:48:50,109.0
5732,2540,2023-02-12,0 days 11:48:50,121.0
5733,2541,2023-02-12,0 days 11:54:44,129.0
5734,2541,2023-02-12,0 days 11:54:44,119.0
5735,2542,2023-02-12,0 days 11:57:08,122.0
5736,2543,2023-02-12,0 days 12:00:00,103.0
5737,2544,2023-02-12,0 days 12:03:27,101.0
5738,2544,2023-02-12,0 days 12:03:27,117.0
5739,2544,2023-02-12,0 days 12:03:27,113.0
5740,2545,2023-02-12,0 days 12:12:17,131.0
5741,2546,2023-02-12,0 days 12:41:02,107.0
5742,2547,2023-02-12,0 days 12:45:49,101.0
5743,2547,2023-02-12,0 days 12:45:49,101.0
5744,2547,2023-02-12,0 days 12:45:49,115.0
5745,2547,2023-02-12,0 days 12:45:49,108.0
5746,2547,2023-02-12,0 days 12:45:49,124.0
5747,2547,2023-02-12,0 days 12:45:49,125.0
5748,2547,2023-02-12,0 days 12:45:49,109.0
5749,2547,2023-02-12,0 days 12:45:49,127.0
5750,2547,2023-02-12,0 days 12:45:49,128.0
5751,2547,2023-02-12,0 days 12:45:49,129.0
5752,2547,2023-02-12,0 days 12:45:49,113.0
5753,2547,2023-02-12,0 days 12:45:49,130.0
5754,2548,2023-02-12,0 days 12:48:03,101.0
5755,2548,2023-02-12,0 days 12:48:03,101.0
5756,2548,2023-02-12,0 days 12:48:03,115.0
5757,2548,2023-02-12,0 days 12:48:03,110.0
5758,2548,2023-02-12,0 days 12:48:03,127.0
5759,2548,2023-02-12,0 days 12:48:03,112.0
5760,2549,2023-02-12,0 days 13:06:59,121.0
5761,2550,2023-02-12,0 days 13:18:54,120.0
5762,2551,2023-02-12,0 days 13:28:21,116.0
5763,2551,2023-02-12,0 days 13:28:21,109.0
5764,2552,2023-02-12,0 days 13:47:03,101.0
5765,2553,2023-02-12,0 days 13:47:07,114.0
5766,2554,2023-02-12,0 days 13:53:40,125.0
5767,2555,2023-02-12,0 days 14:00:00,101.0
5768,2555,2023-02-12,0 days 14:00:00,115.0
5769,2556,2023-02-12,0 days 14:00:38,117.0
5770,2556,2023-02-12,0 days 14:00:38,106.0
5771,2557,2023-02-12,0 days 14:09:47,124.0
5772,2557,2023-02-12,0 days 14:09:47,120.0
5773,2557,2023-02-12,0 days 14:09:47,114.0
5774,2557,2023-02-12,0 days 14:09:47,114.0
5775,2558,2023-02-12,0 days 14:20:14,125.0
5776,2558,2023-02-12,0 days 14:20:14,109.0
5777,2559,2023-02-12,0 days 14:22:23,122.0
5778,2560,2023-02-12,0 days 14:27:16,115.0
5779,2561,2023-02-12,0 days 14:28:55,103.0
5780,2562,2023-02-12,0 days 14:30:22,110.0
5781,2562,2023-02-12,0 days 14:30:22,129.0
5782,2562,2023-02-12,0 days 14:30:22,113.0
5783,2562,2023-02-12,0 days 14:30:22,105.0
5784,2563,2023-02-12,0 days 14:43:38,116.0
5785,2563,2023-02-12,0 days 14:43:38,111.0
5786,2563,2023-02-12,0 days 14:43:38,114.0
5787,2564,2023-02-12,0 days 14:53:19,106.0
5788,2565,2023-02-12,0 days 15:04:49,103.0
5789,2565,2023-02-12,0 days 15:04:49,108.0
5790,2565,2023-02-12,0 days 15:04:49,109.0
5791,2566,2023-02-12,0 days 15:25:11,124.0
5792,2566,2023-02-12,0 days 15:25:11,106.0
5793,2567,2023-02-12,0 days 15:38:37,102.0
5794,2568,2023-02-12,0 days 15:53:33,101.0
5795,2568,2023-02-12,0 days 15:53:33,132.0
5796,2569,2023-02-12,0 days 15:53:59,102.0
5797,2569,2023-02-12,0 days 15:53:59,127.0
5798,2569,2023-02-12,0 days 15:53:59,119.0
5799,2569,2023-02-12,0 days 15:53:59,114.0
5800,2570,2023-02-12,0 days 15:54:49,109.0
5801,2571,2023-02-12,0 days 15:58:47,107.0
5802,2571,2023-02-12,0 days 15:58:47,124.0
5803,2571,2023-02-12,0 days 15:58:47,132.0
5804,2572,2023-02-12,0 days 16:04:07,108.0
5805,2573,2023-02-12,0 days 16:10:39,108.0
5806,2573,2023-02-12,0 days 16:10:39,124.0
5807,2574,2023-02-12,0 days 16:22:32,130.0
5808,2574,2023-02-12,0 days 16:22:32,106.0
5809,2575,2023-02-12,0 days 16:30:57,108.0
5810,2576,2023-02-12,0 days 16:58:29,107.0
5811,2576,2023-02-12,0 days 16:58:29,113.0
5812,2577,2023-02-12,0 days 17:21:15,112.0
5813,2577,2023-02-12,0 days 17:21:15,120.0
5814,2578,2023-02-12,0 days 17:36:09,115.0
5815,2578,2023-02-12,0 days 17:36:09,110.0
5816,2578,2023-02-12,0 days 17:36:09,120.0
5817,2578,2023-02-12,0 days 17:36:09,121.0
5818,2579,2023-02-12,0 days 17:38:32,104.0
5819,2579,2023-02-12,0 days 17:38:32,108.0
5820,2579,2023-02-12,0 days 17:38:32,125.0
5821,2580,2023-02-12,0 days 17:42:00,129.0
5822,2580,2023-02-12,0 days 17:42:00,118.0
5823,2581,2023-02-12,0 days 17:56:55,107.0
5824,2581,2023-02-12,0 days 17:56:55,109.0
5825,2582,2023-02-12,0 days 17:59:55,122.0
5826,2583,2023-02-12,0 days 18:14:11,113.0
5827,2584,2023-02-12,0 days 18:25:21,109.0
5828,2584,2023-02-12,0 days 18:25:21,119.0
5829,2585,2023-02-12,0 days 18:27:56,111.0
5830,2585,2023-02-12,0 days 18:27:56,113.0
5831,2586,2023-02-12,0 days 19:04:06,101.0
5832,2586,2023-02-12,0 days 19:04:06,131.0
5833,2587,2023-02-12,0 days 19:09:56,108.0
5834,2587,2023-02-12,0 days 19:09:56,125.0
5835,2587,2023-02-12,0 days 19:09:56,120.0
5836,2588,2023-02-12,0 days 20:01:13,101.0
5837,2588,2023-02-12,0 days 20:01:13,102.0
5838,2588,2023-02-12,0 days 20:01:13,120.0
5839,2588,2023-02-12,0 days 20:01:13,122.0
5840,2589,2023-02-12,0 days 20:14:33,128.0
5841,2590,2023-02-12,0 days 20:25:21,126.0
5842,2590,2023-02-12,0 days 20:25:21,126.0
5843,2591,2023-02-12,0 days 20:39:09,117.0
5844,2591,2023-02-12,0 days 20:39:09,130.0
5845,2592,2023-02-12,0 days 21:43:21,107.0
5846,2593,2023-02-12,0 days 22:02:05,117.0
5847,2593,2023-02-12,0 days 22:02:05,113.0
5848,2593,2023-02-12,0 days 22:02:05,120.0
5849,2593,2023-02-12,0 days 22:02:05,132.0
5850,2594,2023-02-12,0 days 22:54:43,108.0
5851,2594,2023-02-12,0 days 22:54:43,114.0
5852,2595,2023-02-13,0 days 11:25:30,
5853,2596,2023-02-13,0 days 11:27:46,103.0
5854,2596,2023-02-13,0 days 11:27:46,129.0
5855,2596,2023-02-13,0 days 11:27:46,119.0
5856,2596,2023-02-13,0 days 11:27:46,122.0
5857,2597,2023-02-13,0 days 11:31:11,104.0
5858,2598,2023-02-13,0 days 11:37:51,111.0
5859,2599,2023-02-13,0 days 11:52:09,121.0
5860,2599,2023-02-13,0 days 11:52:09,132.0
5861,2600,2023-02-13,0 days 11:53:11,104.0
5862,2601,2023-02-13,0 days 12:03:27,107.0
5863,2601,2023-02-13,0 days 12:03:27,116.0
5864,2601,2023-02-13,0 days 12:03:27,119.0
5865,2602,2023-02-13,0 days 12:10:01,102.0
5866,2602,2023-02-13,0 days 12:10:01,103.0
5867,2602,2023-02-13,0 days 12:10:01,103.0
5868,2602,2023-02-13,0 days 12:10:01,125.0
5869,2602,2023-02-13,0 days 12:10:01,117.0
5870,2602,2023-02-13,0 days 12:10:01,113.0
5871,2602,2023-02-13,0 days 12:10:01,119.0
5872,2602,2023-02-13,0 days 12:10:01,120.0
5873,2603,2023-02-13,0 days 12:22:43,101.0
5874,2604,2023-02-13,0 days 12:33:36,101.0
5875,2604,2023-02-13,0 days 12:33:36,127.0
5876,2604,2023-02-13,0 days 12:33:36,113.0
5877,2605,2023-02-13,0 days 12:46:15,120.0
5878,2606,2023-02-13,0 days 12:56:00,101.0
5879,2606,2023-02-13,0 days 12:56:00,102.0
5880,2607,2023-02-13,0 days 13:00:12,111.0
5881,2608,2023-02-13,0 days 13:11:19,122.0
5882,2609,2023-02-13,0 days 13:12:42,101.0
5883,2609,2023-02-13,0 days 13:12:42,107.0
5884,2609,2023-02-13,0 days 13:12:42,109.0
5885,2609,2023-02-13,0 days 13:12:42,127.0
5886,2610,2023-02-13,0 days 13:17:50,113.0
5887,2611,2023-02-13,0 days 13:22:38,124.0
5888,2612,2023-02-13,0 days 13:43:11,101.0
5889,2612,2023-02-13,0 days 13:43:11,107.0
5890,2612,2023-02-13,0 days 13:43:11,116.0
5891,2612,2023-02-13,0 days 13:43:11,102.0
5892,2612,2023-02-13,0 days 13:43:11,126.0
5893,2612,2023-02-13,0 days 13:43:11,110.0
5894,2612,2023-02-13,0 days 13:43:11,111.0
5895,2612,2023-02-13,0 days 13:43:11,120.0
5896,2612,2023-02-13,0 days 13:43:11,122.0
5897,2612,2023-02-13,0 days 13:43:11,123.0
5898,2612,2023-02-13,0 days 13:43:11,123.0
5899,2612,2023-02-13,0 days 13:43:11,106.0
5900,2613,2023-02-13,0 days 13:46:46,107.0
5901,2613,2023-02-13,0 days 13:46:46,110.0
5902,2614,2023-02-13,0 days 13:52:26,
5903,2615,2023-02-13,0 days 13:54:55,129.0
5904,2615,2023-02-13,0 days 13:54:55,119.0
5905,2616,2023-02-13,0 days 13:59:40,108.0
